GENUS_SPECIES,taxonomic_class
Carcharhinus dussumieri,Chondrichthyes
Elates ransonnetii,Actinopteri
Hoplichthys citrinus,Actinopteri
Lagocephalus spadiceus,Actinopteri
Bregmaceros mcclellandi,Actinopteri
Cyclichthys orbicularis,Actinopteri
Neoplatycephalus richardsoni,Actinopteri
Paraulopus nigripinnis,Actinopteri
Xenocephalus armatus,Actinopteri
Cyttus traversi,Actinopteri
Rouleina squamilatera,Actinopteri
Caelorinchus kaiyomaru,Actinopteri
Chauliodus sloani,Actinopteri
Epigonus lenimen,Actinopteri
Mesobius antipodum,Actinopteri
Phosichthys argenteus,Actinopteri
Bathysaurus ferox,Actinopteri
Halosauropsis macrochir,Actinopteri
Simenchelys parasitica,Actinopteri
Trachyrincus longirostris,Actinopteri
Centroscymnus coelolepis,Chondrichthyes
Terapon theraps,Actinopteri
Alectis ciliaris,Actinopteri
Lutjanus quinquelineatus,Actinopteri
Atule mate,Actinopteri
Enoplosus armatus,Actinopteri
Gymnothorax pseudothyrsoideus,Actinopteri
Ophidion muraenolepis,Actinopteri
Oxyconger leptognathus,Actinopteri
Xiphasia setifer,Actinopteri
Decapterus kurroides,Actinopteri
Cyttopsis cypho,Actinopteri
Apogon aureus,Actinopteri
Caesio caerulaurea,Actinopteri
Callorhinchus milii,Chondrichthyes
Narcine tasmaniensis,Chondrichthyes
Urolophus cruciatus,Chondrichthyes
Caelorinchus matamua,Actinopteri
Lepidion microcephalus,Actinopteri
Trachyscorpia eschmeyeri,Actinopteri
Anoxypristis cuspidata,Chondrichthyes
Etmopterus sp2,Chondrichthyes
Meuschenia scaber,Actinopteri
Platycephalus endrachtensis,Actinopteri
Epinephelus quoyanus,Actinopteri
Paramonacanthus pusillus,Actinopteri
Sorsogona tuberculata,Actinopteri
Grammatobothus pennatus,Actinopteri
Etmopterus granulosus,Chondrichthyes
Diretmichthys parini,Actinopteri
Tetragonurus cuvieri,Actinopteri
Emmelichthys nitidus,Actinopteri
Sphyraena acutipinnis,Actinopteri
Himantura fai,Chondrichthyes
Sillago robusta,Actinopteri
Herklotsichthys lippa,Actinopteri
Parastromateus niger,Actinopteri
Pelates quadrilineatus,Actinopteri
Carangoides humerosus,Actinopteri
Kumococius rodericensis,Actinopteri
Leiognathus fasciatus,Actinopteri
Aptychotrema timorensis,Chondrichthyes
Samaris cristatus,Actinopteri
Feroxodon multistriatus,Actinopteri
Aetomylaeus nichofii,Chondrichthyes
Chirocentrus dorab,Actinopteri
Gazza minuta,Actinopteri
Leiognathus ruconius,Actinopteri
Heteropriacanthus cruentatus,Actinopteri
Hyperoglyphe antarctica,Actinopteri
Centrolophus niger,Actinopteri
Epigonus telescopus,Actinopteri
Alectis indica,Actinopteri
Pomacanthus semicirculatus,Actinopteri
Choerodon zamboangae,Actinopteri
Abudefduf bengalensis,Actinopteri
Platax teira,Actinopteri
Scaevius milii,Actinopteri
Pelates sexlineatus,Actinopteri
Arothron stellatus,Actinopteri
Dendrochirus brachypterus,Actinopteri
Centroberyx affinis,Actinopteri
Heptranchias perlo,Chondrichthyes
Platycephalus indicus,Actinopteri
Onigocia oligolepis,Actinopteri
Rogadius patriciae,Actinopteri
Gymnothorax longinquus,Actinopteri
Dussumieria elopsoides,Actinopteri
Leiognathus equulus,Actinopteri
Pomadasys maculatus,Actinopteri
Seriola rivoliana,Actinopteri
Thyrsites atun,Actinopteri
Aptychotrema vincentiana,Chondrichthyes
Metanephrops boschmai,Malacostraca
Metanephrops velutinus,Malacostraca
Amblygaster sirm,Actinopteri
Apogon cavitiensis,Actinopteri
Rhina ancylostoma,Chondrichthyes
Apogon brevicaudatus,Actinopteri
Platycephalus arenarius,Actinopteri
Phyllichthys punctatus,Actinopteri
Bathycallionymus bifilum,Actinopteri
Antennarius striatus,Actinopteri
Johnius borneensis,Actinopteri
Mene maculata,Actinopteri
Diodon nicthemerus,Actinopteri
Neosebastes pandus,Actinopteri
Paristiopterus labiosus,Actinopteri
Dasyatis brevicaudata,Chondrichthyes
Harpadon translucens,Actinopteri
Johnius laevis,Actinopteri
Polydactylus nigripinnis,Actinopteri
Rhinoprenes pentanemus,Actinopteri
Kathetostoma canaster,Actinopteri
Centrophorus squamosus,Chondrichthyes
Cookeolus japonicus,Actinopteri
Papilloculiceps nematophthalmus,Actinopteri
Eucrossorhinus dasypogon,Chondrichthyes
Rhizoprionodon taylori,Chondrichthyes
Neopomacentrus cyanomos,Actinopteri
Carangoides hedlandensis,Actinopteri
Erosa erosa,Actinopteri
Pardachirus pavoninus,Actinopteri
Inegocia harrisii,Actinopteri
Apogon semilineatus,Actinopteri
Cottapistus cottoides,Actinopteri
Aetobatus narinari,Chondrichthyes
Apistops caloundra,Actinopterygii
Plectorhinchus gibbosus,Actinopteri
Scomberoides commersonnianus,Actinopteri
Canthigaster callisterna,Actinopteri
Halophryne diemensis,Actinopterygii
Neoodax balteatus,Actinopteri
Gerres oyena,Actinopteri
Nematalosa vlaminghi,Actinopteri
Sardinella albella,Actinopteri
Macroramphosus scolopax,Actinopteri
Platycephalus bassensis,Actinopteri
Hydrolagus ogilbyi,Chondrichthyes
Dalatias licha,Chondrichthyes
Siphamia roseigaster,Actinopteri
Apogon melanopus,Actinopteri
Protonibea diacanthus,Actinopteri
Uranoscopus terraereginae,Actinopteri
Urogymnus asperrimus,Chondrichthyes
Atelomycterus fasciatus,Chondrichthyes
Lepidoperca pulchella,Actinopteri
Chelidonichthys kumu,Actinopteri
Heterodontus portusjacksoni,Chondrichthyes
Pagrus auratus,Actinopteri
Bothus myriaster,Actinopteri
Rhizoprionodon oligolinx,Chondrichthyes
Leptojulis cyanopleura,Actinopteri
Scolopsis vosmeri,Actinopteri
Centriscops humerosus,Actinopteri
Torquigener parcuspinus,Actinopteri
Seriola dumerili,Actinopteri
Solegnathus sp1,Actinopteri
Epinephelus bleekeri,Actinopteri
Myripristis botche,Actinopteri
Scomberoides tol,Actinopteri
Epigonus denticulatus,Actinopteri
Tasmanogobius gloveri,Actinopteri
Cynoglossus macrophthalmus,Malacostraca
Dipturus australis,Chondrichthyes
Neosebastes thetidis,Actinopteri
Seriola lalandi,Actinopteri
Squatina australis,Chondrichthyes
Pomadasys argenteus,Actinopteri
Cantherhines fronticinctus,Actinopteri
Lethrinus microdon,Actinopteri
Rhinobatos typus,Chondrichthyes
Himantura jenkinsii,Chondrichthyes
Monacanthus chinensis,Actinopteri
Arnoglossus elongatus,Actinopteri
Onigocia macrolepis,Actinopteri
Pastinachus sephen,Chondrichthyes
Papilloculiceps bosschei,Actinopteri
Opistognathus latitabundus,Actinopteri
Tentoriceps cristatus,Actinopteri
Epinephelus heniochus,Actinopteri
Cynoglossus maculipinnis,Actinopteri
Batrachomoeus occidentalis,Actinopteri
Mustelus sp1,Chondrichthyes
Pterygotrigla andertoni,Actinopteri
Cephaloscyllium laticeps,Chondrichthyes
Cyttus australis,Actinopteri
Caesio cuning,Actinopteri
Muraenesox cinereus,Actinopteri
Champsocephalus gunnari,Actinopteri
Bodianus vulpinus,Actinopteri
Galeocerdo cuvier,Chondrichthyes
Pterois mombasae,Actinopteri
Cyttus novaezealandiae,Actinopteri
Seriolella punctata,Actinopteri
Caelorinchus fasciatus,Actinopteri
Elops hawaiensis,Actinopteri
Kuronezumia leonis,Magnoliopsida
Antimora rostrata,Actinopteri
Metanephrops australiensis,Malacostraca
Centroscyllium kamoharai,Chondrichthyes
Megalaspis cordyla,Actinopteri
Parascyllium ferrugineum,Chondrichthyes
Minous versicolor,Actinopteri
Sphyrna mokarran,Chondrichthyes
Champsodon guentheri,Actinopteri
Orectolobus wardi,Chondrichthyes
Chelonodon patoca,Actinopteri
Tathicarpus butleri,Actinopteri
Taeniura meyeni,Chondrichthyes
Caelorinchus mirus,Gastropoda
Antigonia capros,Actinopteri
Hypogaleus hyugaensis,Chondrichthyes
Thamnaconus tessellatus,Actinopteri
Banjos banjos,Actinopteri
Oreosoma atlanticum,Actinopteri
Carcharhinus brachyurus,Chondrichthyes
Myliobatis australis,Chondrichthyes
Lepidion schmidti,Actinopteri
Setipinna tenuifilis,Actinopteri
Lethrinus erythracanthus,Actinopteri
Epinephelus malabaricus,Actinopteri
Heniochus acuminatus,Actinopteri
Pseudanthias rubrizonatus,Actinopteri
Calliurichthys grossi,Actinopteri
Ulua mentalis,Actinopteri
Seriolella brama,Actinopteri
Deania quadrispinosa,Chondrichthyes
Scorpaena papillosa,Actinopteri
Neosebastes nigropunctatus,Actinopteri
Oplegnathus woodwardi,Actinopteri
Encheliophis gracilis,Actinopteri
Samariscus huysmani,Actinopteri
Chelmon muelleri,Actinopteri
Lutjanus bitaeniatus,Actinopteri
Repomucenus sublaevis,Actinopteri
Saurida sp3,Actinopteri
Lethrinus miniatus,Actinopteri
Plectorhinchus multivittatus,Actinopteri
Chaetodon guentheri,Actinopteri
Priacanthus fitchi,Actinopteri
Laeops parviceps,Actinopteri
Minous coccineus,Actinopteri
Centriscus cristatus,Actinopteri
Bleekeria mitsukurii,Actinopteri
Lethrinus semicinctus,Actinopteri
Sarda orientalis,Actinopteri
Herklotsichthys koningsbergeri,Actinopteri
Euristhmus nudiceps,Actinopteri
Sardinella gibbosa,Actinopteri
Zebrias craticulus,Actinopteri
Ichthyscopus insperatus,Actinopteri
Dinolestes lewini,Actinopteri
Epinephelus stictus,Actinopteri
Sillago burrus,Actinopteri
Nemipterus isacanthus,Actinopteri
Ariomma luridum,Actinopteri
Caranx tille,Actinopteri
Elagatis bipinnulata,Actinopteri
Sirembo imberbis,Actinopteri
Cociella hutchinsi,Actinopteri
Irolita waitii,Chondrichthyes
Glossanodon australis,Actinopteri
Triodon macropterus,Actinopteri
Epinephelus latifasciatus,Actinopteri
Heterocarpus woodmasoni,Malacostraca
Howella brodiei,Actinopteri
Lucigadus nigromaculatus,Actinopteri
Paristiopterus gallipavo,Actinopteri
Trygonorrhina fasciata,Chondrichthyes
Galeus boardmani,Chondrichthyes
Setipinna paxtoni,Actinopteri
Zebrias quagga,Actinopteri
Cubiceps baxteri,Actinopteri
Pleuroscopus pseudodorsalis,Actinopteri
Aldrovandia affinis,Actinopteri
Gymnothorax prasinus,Actinopteri
Sillago ingenuua,Actinopteri
Ilisha lunula,Actinopteri
Dactylophora nigricans,Actinopteri
Neosebastes bougainvillii,Actinopteri
Upeneichthys lineatus,Actinopteri
Arnoglossus waitei,Actinopteri
Pseudanthias fasciata,Actinopteri
Parapercis gushikeni,Actinopteri
Parascolopsis eriomma,Actinopteri
Apogon albimaculosus,Actinopteri
Plotosus lineatus,Actinopteri
Nebrius ferrugineus,Chondrichthyes
Etmopterus lucifer,Chondrichthyes
Chlorophthalmus agassizi,Actinopteri
Dipturus sp1,Chondrichthyes
Foetorepus phasis,Insecta
Hydrolagus lemures,Chondrichthyes
Malakichthys elegans,Actinopteri
Okamejei sp16,Chondrichthyes
Narcine lasti,Chondrichthyes
Ibacus peronii,Malacostraca
Bembrops philippinus,Actinopteri
Cheilopogon spilopterus,Actinopteri
Variola albimarginata,Actinopteri
Engyprosopon osculus,Actinopteri
Ostichthys kaianus,Actinopteri
Urolophus mitosis,Chondrichthyes
Hoplichthys haswelli,Actinopteri
Tripterophycis gilchristi,Actinopteri
Inimicus didactylus,Actinopteri
Paraplagusia longirostris,Actinopteri
Acanthurus dussumieri,Actinopteri
Sphyraena jello,Actinopteri
Amphiprion clarkii,Actinopteri
Plectranthias japonicus,Actinopteri
Notopogon lilliei,Actinopteri
Callanthias allporti,Actinopteri
Himantolophus appelii,Actinopteri
Omegophora armilla,Actinopteri
Etrumeus teres,Actinopteri
Anodontostoma chacunda,Actinopteri
Leiognathus decorus,Actinopteri
Polydactylus multiradiatus,Actinopteri
Galeorhinus galeus,Chondrichthyes
Caranx kleinii,Actinopteri
Pantolabus radiatus,Actinopteri
Thryssa setirostris,Actinopteri
Centrophorus moluccensis,Chondrichthyes
Sillago sihama,Actinopteri
Dipturus lemprieri,Chondrichthyes
Kathetostoma nigrofasciatum,Actinopteri
Chromis chrysura,Actinopteri
Bleekeria viridianguilla,Actinopteri
Brachirus muelleri,Actinopteri
Cyclichthys hardenbergi,Actinopteri
Lepidotrigla modesta,Actinopteri
Diaphus coeruleus,Actinopteri
Pristiophorus nudipinnis,Chondrichthyes
Neoepinnula orientalis,Actinopteri
Carcharhinus altimus,Chondrichthyes
Hemitriakis falcata,Chondrichthyes
Irolita sp1,Chondrichthyes
Lophonectes gallus,Actinopteri
Pseudophycis barbata,Actinopteri
Harriotta raleighana,Chondrichthyes
Pachyptila turtur,Aves
Thalassarche cauta,Aves
Thalassoica antarctica,Aves
Daption capense,Aves
Macronectes giganteus,Aves
Catharacta lonnbergi,Aves
Lobodon carcinophaga,Mammalia
Diomedea exulans,Aves
Thalassarche melanophrys,Aves
Procellaria aequinoctialis,Aves
Diomedea epomophora,Aves
Pterodroma lessonii,Aves
Pterodroma leucoptera,Aves
Pachyptila desolata,Aves
Pterodroma inexpectata,Aves
Oceanites oceanicus,Aves
Lugensa brevirostris,Aves
Thalassarche chrysostoma,Aves
Phoebetria palpebrata,Aves
Macronectes halli,Aves
Physeter macrocephalus,Mammalia
Balaenoptera borealis,Mammalia
Pterodroma macroptera,Aves
Pterodroma incerta,Aves
Morus serrator,Aves
Eudyptula cornutus,Aves
Catharacta maccormicki,Aves
Puffinus sp9,Aves
Pachyptila salvini,Aves
Halobaena caerulea,Aves
Pachyptila belcheri,Aves
Arctocephalus gazella,Mammalia
Pterodroma mollis,Aves
Ommatophoca rossii,Mammalia
Leptonychotes weddellii,Mammalia
Fregetta grallaria,Aves
Thalassarche carteri,Aves
Diomedea royal,Aves
Pachyptila vittata,Aves
Procellaria cinerea,Aves
Puffinus gavia,Aves
Thalassarche bulleri,Aves
Diomedea sanfordi,Aves
Phoebetria fusca,Aves
Pachyptila eatoni,Aves
Puffinus pacificus,Aves
Mirounga leonina,Mammalia
Pelagodroma marina,Aves
Puffinus assimilis,Aves
Pygoscelis papua,Aves
Thalassarche steadi,Aves
Aptenodytes patagonicus,Aves
Stercorarius longicaudus,Aves
Pachyptila crassirostris,Aves
Phalacrocorax fuscescens,Aves
Thalassarche salvini,Aves
Procellaria parkinsoni,Aves
Hydrurga leptonyx,Mammalia
Pterodroma baraui,Aves
Egretta garzetta,Aves
Procellaria westlandica,Aves
Hyperoodon planifrons,Mammalia
Pterodroma cookii,Aves
Lagenorhynchus cruciger,Mammalia
Phalacrocorax atriceps,Aves
Berardius arnuxii,Mammalia
Balaenoptera physalus,Mammalia
Puffinus carneipes,Aves
Pterodroma cookilaria,Aves
Lagenorhynchus obliquidens,Mammalia
Lissodelphis peronii,Mammalia
Puffinus gravis,Aves
Eubalaena australis,Mammalia
Pygoscelis antarctica,Aves
Sula bedouti,Aves
Balaenoptera musculus,Mammalia
Gygis candida,Pichiomycetes
Arctocephalus pusillus,Mammalia
Thalassarche eremita,Aves
Sula leucogaster,Aves
Lagenorhynchus obscurus,Mammalia
Cephalorhynchus commersonii,Mammalia
Larus pacificus,Aves
Larus novaehollandiae,Aves
Pterodroma sp9,Aves
Pterodroma solandri,Aves
Atylus vedlomensis,Malacostraca
Chamelea gallina,Bivalvia
Dodecaceria concharum,Polychaeta
Maera othonis,Malacostraca
Nephtys hystricis,Polychaeta
Phoronis ,N.N.
Podarke pallida,Cephalopoda
Photis ,Malacostraca
Apherusa ,Malacostraca
Cardiidae ,Bivalvia
Caulleriella zetlandica,Polychaeta
Cheirocratus sundevallii,Malacostraca
Diastylis rugosa,Malacostraca
Euclymeninae ,Polychaeta
Fabulina fabula,Bivalvia
Hiatellacea ,Bivalvia
Iphinoe ,Cyanophyceae
Lumbrineris gracilis,Polychaeta
Lutraria ,Bivalvia
Oedicerotidae ,Malacostraca
Pelecypoda ,Bivalvia
Polycirrus ,Polychaeta
Prionospio fallax,Polychaeta
Pycnogonida ,Pycnogonida
Serpulidae ,Polychaeta
Sphaerosyllis ,Polychaeta
Sthenelais ,Polychaeta
Tanaidacea ,Malacostraca
Tellinidae ,Bivalvia
Ascidiacea ,Ascidiacea
Exogone ,Polychaeta
Notomastus ,Polychaeta
Eulalia ,Polychaeta
Holothuria ,Holothuroidea
Leptopentacta elongata,Holothuroidea
Paradoneis lyra,Polychaeta
Syllis ,Polychaeta
Polyplacophora ,Polyplacophora
Polycarpa ,Ascidiacea
Alcyonium digitatum,Anthozoa
Corallinaceae ,Florideophyceae
Fucus serratus,Phaeophyceae
Laminaria hyperborea,Phaeophyceae
Pentapora fascialis,Gymnolaemata
Cliona celata,Demospongiae
Pachymatisma johnstoni,Demospongiae
Ascidia mentula,Ascidiacea
Cellepora pumicosa,Gymnolaemata
Ciocalypta penicillus,Demospongiae
Crisiidae ,Stenolaemata
Dercitus bucklandi,Demospongiae
Laminaria digitata,Phaeophyceae
Laminaria saccharina,Phaeophyceae
Stelletta grubii,Demospongiae
Tectura virginea,Gastropoda
Thorogobius ephippiatus,Actinopteri
Thymosia guernei,Demospongiae
Trisopterus ,Actinopteri
Henricia ,Asteroidea
Labrus bergylta,Actinopteri
Alaria esculenta,Phaeophyceae
Palinurus elephas,Malacostraca
Pomatoceros ,Polychaeta
Dictyopteris membranacea,Insecta
Patella ,Gastropoda
Polyclinum aurantium,Ascidiacea
Catriona gymnota,Gastropoda
Coryphella lineata,Gastropoda
Facelina auriculata,Gastropoda
Flabellina pedata,Gastropoda
Limacia clavigera,Gastropoda
Aeolidiella glauca,Gastropoda
Cliona ,Demospongiae
Gobiusculus flavescens,Actinopteri
Hero formosa,Gastropoda
Inachus dorsettensis,Malacostraca
Leptasterias muelleri,Asteroidea
Macropodia rostrata,Malacostraca
Munida rugosa,Malacostraca
Myxicola infundibulum,Polychaeta
Necora puber,Malacostraca
Pagurus prideaux,Malacostraca
Pomatoceros triqueter,Polychaeta
Protula tubularia,Polychaeta
Securiflustra securifrons,Gymnolaemata
Suberites carnosus,Demospongiae
Antedon bifida,Crinoidea
Antedon petasus,Crinoidea
Protanthea simplex,Anthozoa
Labrus mixtus,Actinopteri
Alcyonium glomeratum,Anthozoa
Balanus perforatus,Thecostraca
Desmarestia viridis,Phaeophyceae
Eubranchus tricolor,Gastropoda
Luidia ciliaris,Asteroidea
Megalomma vesiculosum,Polychaeta
Mycale ,Demospongiae
Nemertesia ramosa,Hydrozoa
Neocrania anomala,Craniata
Omalosecosa ramulosa,Gymnolaemata
Ophiocomina nigra,Ophiuroidea
Sagartia elegans,Anthozoa
Trailliella intricata,Florideophyceae
Anomia ephippium,Bivalvia
Axinella infundibuliformis,Demospongiae
Botryllus schlosseri,Ascidiacea
Crenilabrus melops,Actinopterygii
Doridoidea ,Gastropoda
Hemimycale columella,Demospongiae
Leptometra celtica,Crinoidea
Lithothamnion glaciale,Florideophyceae
Membranipora membranacea,Gymnolaemata
Nemertesia antennina,Hydrozoa
Suberites ficus,Demospongiae
Swiftia pallida,Anthozoa
Terebratulina retusa,Rhynchonellata
Aslia lefevrei,Holothuroidea
Chlamys distorta,Bivalvia
Clavelina lepadiformis,Ascidiacea
Lineus longissimus,Pilidiophora
Serpula vermicularis,Polychaeta
Limaria hians,Bivalvia
Sagartiogeton undatus,Anthozoa
Gadidae ,Actinopteri
Calliostoma zizyphinum,Gastropoda
Chlamys ,Bivalvia
Diphasia ,Magnoliopsida
Halichondria bowerbanki,Demospongiae
Sertularella polyzonias,Hydrozoa
Caprellidae ,Malacostraca
Pollachius pollachius,Actinopteri
Hydractinia echinata,Hydrozoa
Pomatoschistus minutus,Actinopteri
Syngnathus ,Actinopteri
Coryphella ,Gastropoda
Maxmuelleria lankesteri,Polychaeta
Lesueurigobius friesii,Actinopteri
Ascidia conchilega,Ascidiacea
Caridea ,Malacostraca
Compsothamnion thuyoides,Florideophyceae
Delesseria sanguinea,Florideophyceae
Galathea nexa,Malacostraca
Hymedesmia paupertas,Demospongiae
Membranoptera alata,Florideophyceae
Parasmittina trispinosa,Gymnolaemata
Phycodrys rubens,Florideophyceae
Polymastia mammillaris,Demospongiae
Porania pulvillus,Asteroidea
Ptilota gunneri,Florideophyceae
Ptilothamnion pluma,Insecta
Tectura testudinalis,Gastropoda
Acrosorium reptans,Florideophyceae
Aglaozonia cutleria,Phaeophyceae
Amphiura securigera,Insecta
Enchytraeidae ,Clitellata
Heterochaeta costata,Clitellata
Streblospio shrubsolii,Polychaeta
Tubificoides benedii,Clitellata
Tubificoides pseudogaster,Clitellata
Melinna palmata,Polychaeta
Cerastoderma edule,Bivalvia
Anurida maritima,Collembola
Caloplaca marina,Lecanoromycetes
Caloplaca thallincola,Lecanoromycetes
Chthamalus montagui,Thecostraca
Chthamalus stellatus,Thecostraca
Corallina ,Florideophyceae
Elachista fucicola,Phaeophyceae
Elminius modestus,Thecostraca
Enteromorpha ,Ulvophyceae
Flustrellidra hispida,Gymnolaemata
Fucus ,Phaeophyceae
Fucus vesiculosus,Phaeophyceae
Gelidium latifolium,Florideophyceae
Gelidium pusillum,Florideophyceae
Gibbula umbilicalis,Gastropoda
Grey lichens,Elasmobranchii
Hildenbrandia ,Florideophyceae
Hymeniacidon perleve,Demospongiae
Lichens ,Lichens
Lichina confinis,Lichinomycetes
Lichina pygmaea,Lichinomycetes
Ligia oceanica,Malacostraca
Littorina neglecta,Clostridia
Lomentaria articulata,Florideophyceae
Mastocarpus stellatus,Florideophyceae
Melarhaphe neritoides,Gastropoda
Palmaria palmata,Florideophyceae
Pelvetia canaliculata,Phaeophyceae
Plocamium cartilagineum,Florideophyceae
Polysiphonia ,Florideophyceae
Porphyra ,Bangiophyceae
Ramalina ,Lecanoromycetes
Tephromela atra,Lecanoromycetes
Verrucaria maura,Eurotiomycetes
Verrucaria mucosa,Eurotiomycetes
Ulva ,Ulvophyceae
Fucus spiralis,Phaeophyceae
Haemescharia hennedyi,Florideophyceae
Halurus flosculosus,Florideophyceae
Nucella lapillus,Gastropoda
Xanthoria parietina,Lecanoromycetes
Armeria maritima,Magnoliopsida
Audouinella ,Florideophyceae
Catenella caespitosa,Florideophyceae
Ceramium nodulosum,Florideophyceae
Ceramium strictum,Florideophyceae
Chondrus crispus,Florideophyceae
Cladophora rupestris,Ulvophyceae
Littorina obtusata/mariae,Gastropoda
Ochrolechia parella,Lecanoromycetes
Polysiphonia insidiosa,Florideophyceae
Porcellana platycheles,Malacostraca
Porphyra umbilicalis,Bangiophyceae
Ralfsia ,Phaeophyceae
Rissoa ,Gastropoda
Spirorbidae ,Polychaeta
Vaucheriaceae ,Xanthophyceae
Gammarus locusta,Malacostraca
Haliplanella lineata,Anthozoa
Ligia ,Malacostraca
Ampharete grubei,Polychaeta
Anaitides maculata,Polychaeta
Capitella ,Polychaeta
Ophryotrocha hartmanni,Polychaeta
Tubificoides swirencoides,Clitellata
Arthropyrenia halodytes,Dothideomycetes
Barnea ,Bivalvia
Bugula turbinata,Gymnolaemata
Ceramium gaditanum,Florideophyceae
Cladophora pellucida,Ulvophyceae
Cryptopleura ramosa,Florideophyceae
